Name,Level,IV_Attack,IV_Defense,IV_HP,CP
Rolycoly,LV41,9,4,4,520
Rolycoly,LV39,9,4,10,520
Rolycoly,LV38,9,4,13,520
Rolycoly,LV37.5,9,4,15,520
Rolycoly,LV41,9,5,3,520
Rolycoly,LV39.5,9,5,7,520
Rolycoly,LV38,9,5,12,520
Rolycoly,LV41,9,6,2,520
Rolycoly,LV40.5,9,6,3,520
Rolycoly,LV39.5,9,6,6,520
Rolycoly,LV38.5,9,6,9,520
Rolycoly,LV38,9,6,11,520
Rolycoly,LV40.5,9,7,2,520
Rolycoly,LV39.5,9,7,5,520
Rolycoly,LV38.5,9,7,8,520
Rolycoly,LV37,9,7,13,520
Rolycoly,LV36.5,9,7,15,520
Rolycoly,LV40.5,9,8,1,520
Rolycoly,LV39.5,9,8,4,520
Rolycoly,LV38.5,9,8,7,520
Rolycoly,LV37.5,9,8,10,520
Rolycoly,LV37,9,8,12,520
Rolycoly,LV40.5,9,9,0,520
Rolycoly,LV38.5,9,9,6,520
Rolycoly,LV37.5,9,9,9,520
Rolycoly,LV36,9,9,14,520
Rolycoly,LV37.5,9,10,8,520
Rolycoly,LV36,9,10,13,520
Rolycoly,LV35.5,9,10,15,520
Rolycoly,LV37.5,9,11,7,520
Rolycoly,LV36.5,9,11,10,520
Rolycoly,LV36,9,11,12,520
Rolycoly,LV37.5,9,12,6,520
Rolycoly,LV36.5,9,12,9,520
Rolycoly,LV36,9,12,11,520
Rolycoly,LV37.5,9,13,5,520
Rolycoly,LV36.5,9,13,8,520
Rolycoly,LV35,9,13,13,520
Rolycoly,LV34.5,9,13,15,520
Rolycoly,LV36.5,9,14,7,520
Rolycoly,LV35,9,14,12,520
Rolycoly,LV34.5,9,14,14,520
Rolycoly,LV36.5,9,15,6,520
Rolycoly,LV35,9,15,11,520
Rolycoly,LV42.5,10,0,2,520
Rolycoly,LV41,10,0,6,520
Rolycoly,LV39,10,0,12,520
Rolycoly,LV42.5,10,1,1,520
Rolycoly,LV41,10,1,5,520
Rolycoly,LV40.5,10,1,6,520
Rolycoly,LV39.5,10,1,9,520
Rolycoly,LV38,10,1,14,520
Rolycoly,LV42.5,10,2,0,520
Rolycoly,LV42,10,2,1,520
Rolycoly,LV40.5,10,2,5,520
Rolycoly,LV39.5,10,2,8,520
Rolycoly,LV38.5,10,2,11,520
Rolycoly,LV38,10,2,13,520
Rolycoly,LV42,10,3,0,520
Rolycoly,LV40.5,10,3,4,520
Rolycoly,LV39.5,10,3,7,520
Rolycoly,LV38.5,10,3,10,520
Rolycoly,LV37,10,3,15,520
Rolycoly,LV41.5,10,4,0,520
Rolycoly,LV40,10,4,4,520
Rolycoly,LV38.5,10,4,9,520
Rolycoly,LV37.5,10,4,12,520
Rolycoly,LV37,10,4,14,520
Rolycoly,LV40,10,5,3,520
Rolycoly,LV39,10,5,6,520
Rolycoly,LV37.5,10,5,11,520
Rolycoly,LV40,10,6,2,520
Rolycoly,LV39,10,6,5,520
Rolycoly,LV38,10,6,8,520
Rolycoly,LV36.5,10,6,13,520
Rolycoly,LV36,10,6,15,520
Rolycoly,LV40,10,7,1,520
Rolycoly,LV39,10,7,4,520
Rolycoly,LV38,10,7,7,520
Rolycoly,LV36.5,10,7,12,520
Rolycoly,LV40,10,8,0,520
Rolycoly,LV39,10,8,3,520
Rolycoly,LV38,10,8,6,520
Rolycoly,LV37,10,8,9,520
Rolycoly,LV36.5,10,8,11,520
Rolycoly,LV38,10,9,5,520
Rolycoly,LV37,10,9,8,520
Rolycoly,LV35.5,10,9,13,520
Rolycoly,LV35,10,9,15,520
Rolycoly,LV37,10,10,7,520
Rolycoly,LV35.5,10,10,12,520
Rolycoly,LV37,10,11,6,520
Rolycoly,LV36,10,11,9,520
Rolycoly,LV35.5,10,11,11,520
Rolycoly,LV37,10,12,5,520
Rolycoly,LV36,10,12,8,520
Rolycoly,LV34,10,12,15,520
Rolycoly,LV37,10,13,4,520
Rolycoly,LV36,10,13,7,520
Rolycoly,LV34.5,10,13,12,520
Rolycoly,LV34,10,13,14,520
Rolycoly,LV37,10,14,3,520
Rolycoly,LV36,10,14,6,520
Rolycoly,LV34.5,10,14,11,520
Rolycoly,LV34,10,14,13,520
Rolycoly,LV37,10,15,2,520
Rolycoly,LV36,10,15,5,520
Rolycoly,LV34.5,10,15,10,520
Rolycoly,LV42,11,0,1,520
Rolycoly,LV41.5,11,0,2,520
Rolycoly,LV40.5,11,0,5,520
Rolycoly,LV40,11,0,6,520
Rolycoly,LV38.5,11,0,11,520
Rolycoly,LV41.5,11,1,1,520
Rolycoly,LV40,11,1,5,520
Rolycoly,LV39,11,1,8,520
Rolycoly,LV37.5,11,1,13,520
Rolycoly,LV37,11,1,15,520
Rolycoly,LV41.5,11,2,0,520
Rolycoly,LV40,11,2,4,520
Rolycoly,LV39,11,2,7,520
Rolycoly,LV38,11,2,10,520
Rolycoly,LV37.5,11,2,12,520
Rolycoly,LV41,11,3,0,520
Rolycoly,LV38,11,3,9,520
Rolycoly,LV36.5,11,3,14,520
Rolycoly,LV39.5,11,4,3,520
Rolycoly,LV38.5,11,4,6,520
Rolycoly,LV38,11,4,8,520
Rolycoly,LV37,11,4,11,520
Rolycoly,LV36.5,11,4,13,520
Rolycoly,LV39.5,11,5,2,520
Rolycoly,LV38.5,11,5,5,520
Rolycoly,LV37,11,5,10,520
Rolycoly,LV35.5,11,5,15,520
Rolycoly,LV39.5,11,6,1,520
Rolycoly,LV38.5,11,6,4,520
Rolycoly,LV37.5,11,6,7,520
Rolycoly,LV36,11,6,12,520
Rolycoly,LV35.5,11,6,14,520
Rolycoly,LV39.5,11,7,0,520
Rolycoly,LV38.5,11,7,3,520
Rolycoly,LV37.5,11,7,6,520
Rolycoly,LV36,11,7,11,520
Rolycoly,LV38.5,11,8,2,520
Rolycoly,LV37.5,11,8,5,520
Rolycoly,LV36.5,11,8,8,520
Rolycoly,LV36,11,8,10,520
Rolycoly,LV34.5,11,8,15,520
Rolycoly,LV37.5,11,9,4,520
Rolycoly,LV36.5,11,9,7,520
Rolycoly,LV35,11,9,12,520
Rolycoly,LV34.5,11,9,14,520
Rolycoly,LV37.5,11,10,3,520
Rolycoly,LV36.5,11,10,6,520
Rolycoly,LV35,11,10,11,520
Rolycoly,LV36.5,11,11,5,520
Rolycoly,LV35.5,11,11,8,520
Rolycoly,LV35,11,11,10,520
Rolycoly,LV36.5,11,12,4,520
Rolycoly,LV35.5,11,12,7,520
Rolycoly,LV35,11,12,9,520
Rolycoly,LV33.5,11,12,14,520
Rolycoly,LV36.5,11,13,3,520
Rolycoly,LV35.5,11,13,6,520
Rolycoly,LV34,11,13,11,520
Rolycoly,LV33.5,11,13,13,520
Rolycoly,LV33,11,13,15,520
Rolycoly,LV36.5,11,14,2,520
Rolycoly,LV35.5,11,14,5,520
Rolycoly,LV34,11,14,10,520
Rolycoly,LV33.5,11,14,12,520
Rolycoly,LV36.5,11,15,1,520
Rolycoly,LV35.5,11,15,4,520
Rolycoly,LV34,11,15,9,520
Rolycoly,LV33.5,11,15,11,520
Rolycoly,LV41,12,0,1,520
Rolycoly,LV39.5,12,0,5,520
Rolycoly,LV38,12,0,10,520
Rolycoly,LV36.5,12,0,15,520
Rolycoly,LV41,12,1,0,520
Rolycoly,LV40.5,12,1,1,520
Rolycoly,LV39.5,12,1,4,520
Rolycoly,LV38.5,12,1,7,520
Rolycoly,LV37,12,1,12,520
Rolycoly,LV40.5,12,2,0,520
Rolycoly,LV39.5,12,2,3,520
Rolycoly,LV38.5,12,2,6,520
Rolycoly,LV37.5,12,2,9,520
Rolycoly,LV37,12,2,11,520
Rolycoly,LV37.5,12,3,8,520
Rolycoly,LV36,12,3,13,520
Rolycoly,LV35.5,12,3,15,520
Rolycoly,LV39,12,4,2,520
Rolycoly,LV37.5,12,4,7,520
Rolycoly,LV36.5,12,4,10,520
Rolycoly,LV36,12,4,12,520
Rolycoly,LV39,12,5,1,520
Rolycoly,LV38,12,5,4,520
Rolycoly,LV36.5,12,5,9,520
Rolycoly,LV35,12,5,14,520
Rolycoly,LV39,12,6,0,520
Rolycoly,LV38,12,6,3,520
Rolycoly,LV37,12,6,6,520
Rolycoly,LV36.5,12,6,8,520
Rolycoly,LV35.5,12,6,11,520
Rolycoly,LV35,12,6,13,520
Rolycoly,LV38,12,7,2,520
Rolycoly,LV37,12,7,5,520
Rolycoly,LV35.5,12,7,10,520
Rolycoly,LV38,12,8,1,520
Rolycoly,LV37,12,8,4,520
Rolycoly,LV35.5,12,8,9,520
Rolycoly,LV34,12,8,14,520
Rolycoly,LV38,12,9,0,520
Rolycoly,LV37,12,9,3,520
Rolycoly,LV36,12,9,6,520
Rolycoly,LV34.5,12,9,11,520
Rolycoly,LV34,12,9,13,520
Rolycoly,LV33.5,12,9,15,520
Rolycoly,LV37,12,10,2,520
Rolycoly,LV36,12,10,5,520
Rolycoly,LV34.5,12,10,10,520
Rolycoly,LV34,12,10,12,520
Rolycoly,LV37,12,11,1,520
Rolycoly,LV36,12,11,4,520
Rolycoly,LV34.5,12,11,9,520
Rolycoly,LV37,12,12,0,520
Rolycoly,LV36,12,12,3,520
Rolycoly,LV34.5,12,12,8,520
Rolycoly,LV33,12,12,13,520
Rolycoly,LV32.5,12,12,15,520
Rolycoly,LV36,12,13,2,520
Rolycoly,LV35,12,13,5,520
Rolycoly,LV34.5,12,13,7,520
Rolycoly,LV33,12,13,12,520
Rolycoly,LV32.5,12,13,14,520
Rolycoly,LV36,12,14,1,520
Rolycoly,LV35,12,14,4,520
Rolycoly,LV34.5,12,14,6,520
Rolycoly,LV33,12,14,11,520
Rolycoly,LV32.5,12,14,13,520
Rolycoly,LV36,12,15,0,520
Rolycoly,LV35,12,15,3,520
Rolycoly,LV34.5,12,15,5,520
Rolycoly,LV33.5,12,15,8,520
Rolycoly,LV33,12,15,10,520
Rolycoly,LV40.5,13,0,0,520
Rolycoly,LV40,13,0,1,520
Rolycoly,LV39,13,0,4,520
Rolycoly,LV37.5,13,0,9,520
Rolycoly,LV36,13,0,14,520
Rolycoly,LV40,13,1,0,520
Rolycoly,LV39,13,1,3,520
Rolycoly,LV38,13,1,6,520
Rolycoly,LV36.5,13,1,11,520
Rolycoly,LV36,13,1,13,520
Rolycoly,LV39,13,2,2,520
Rolycoly,LV38,13,2,5,520
Rolycoly,LV37,13,2,8,520
Rolycoly,LV36.5,13,2,10,520
Rolycoly,LV35,13,2,15,520
Rolycoly,LV39,13,3,1,520
Rolycoly,LV38,13,3,4,520
Rolycoly,LV37,13,3,7,520
Rolycoly,LV35.5,13,3,12,520
Rolycoly,LV35,13,3,14,520
Rolycoly,LV37,13,4,6,520
Rolycoly,LV36,13,4,9,520
Rolycoly,LV35.5,13,4,11,520
Rolycoly,LV38.5,13,5,0,520
Rolycoly,LV37.5,13,5,3,520
Rolycoly,LV36,13,5,8,520
Rolycoly,LV34.5,13,5,13,520
Rolycoly,LV34,13,5,15,520
Rolycoly,LV37.5,13,6,2,520
Rolycoly,LV36,13,6,7,520
Rolycoly,LV34.5,13,6,12,520
Rolycoly,LV34,13,6,14,520
Rolycoly,LV37.5,13,7,1,520
Rolycoly,LV36.5,13,7,4,520
Rolycoly,LV35,13,7,9,520
Rolycoly,LV34.5,13,7,11,520
Rolycoly,LV37.5,13,8,0,520
Rolycoly,LV36.5,13,8,3,520
Rolycoly,LV35,13,8,8,520
Rolycoly,LV33,13,8,15,520
Rolycoly,LV36.5,13,9,2,520
Rolycoly,LV35,13,9,7,520
Rolycoly,LV33.5,13,9,12,520
Rolycoly,LV33,13,9,14,520
Rolycoly,LV36.5,13,10,1,520
Rolycoly,LV35.5,13,10,4,520
Rolycoly,LV35,13,10,6,520
Rolycoly,LV33.5,13,10,11,520
Rolycoly,LV36.5,13,11,0,520
Rolycoly,LV35.5,13,11,3,520
Rolycoly,LV34,13,11,8,520
Rolycoly,LV33.5,13,11,10,520
Rolycoly,LV35.5,13,12,2,520
Rolycoly,LV34,13,12,7,520
Rolycoly,LV32,13,12,14,520
Rolycoly,LV35.5,13,13,1,520
Rolycoly,LV34,13,13,6,520
Rolycoly,LV32,13,13,13,520
Rolycoly,LV31.5,13,13,15,520
Rolycoly,LV35.5,13,14,0,520
Rolycoly,LV34,13,14,5,520
Rolycoly,LV32.5,13,14,10,520
Rolycoly,LV32,13,14,12,520
Rolycoly,LV31.5,13,14,14,520
Rolycoly,LV34,13,15,4,520
Rolycoly,LV32.5,13,15,9,520
Rolycoly,LV32,13,15,11,520
Rolycoly,LV38,14,0,5,520
Rolycoly,LV37,14,0,8,520
Rolycoly,LV35.5,14,0,13,520
Rolycoly,LV35,14,0,15,520
Rolycoly,LV38.5,14,1,2,520
Rolycoly,LV37,14,1,7,520
Rolycoly,LV36,14,1,10,520
Rolycoly,LV35.5,14,1,12,520
Rolycoly,LV38.5,14,2,1,520
Rolycoly,LV37.5,14,2,4,520
Rolycoly,LV36,14,2,9,520
Rolycoly,LV34.5,14,2,14,520
Rolycoly,LV38.5,14,3,0,520
Rolycoly,LV37.5,14,3,3,520
Rolycoly,LV36.5,14,3,6,520
Rolycoly,LV36,14,3,8,520
Rolycoly,LV35,14,3,11,520
Rolycoly,LV34.5,14,3,13,520
Rolycoly,LV37.5,14,4,2,520
Rolycoly,LV36.5,14,4,5,520
Rolycoly,LV35,14,4,10,520
Rolycoly,LV36.5,14,5,4,520
Rolycoly,LV35.5,14,5,7,520
Rolycoly,LV35,14,5,9,520
Rolycoly,LV33.5,14,5,14,520
Rolycoly,LV36.5,14,6,3,520
Rolycoly,LV35.5,14,6,6,520
Rolycoly,LV34,14,6,11,520
Rolycoly,LV33.5,14,6,13,520
Rolycoly,LV35.5,14,7,5,520
Rolycoly,LV34,14,7,10,520
Rolycoly,LV35.5,14,8,4,520
Rolycoly,LV34.5,14,8,7,520
Rolycoly,LV34,14,8,9,520
Rolycoly,LV34.5,14,9,6,520
Rolycoly,LV32.5,14,9,13,520
Rolycoly,LV32,14,9,15,520
Rolycoly,LV36,14,10,0,520
Rolycoly,LV34.5,14,10,5,520
Rolycoly,LV33,14,10,10,520
Rolycoly,LV32.5,14,10,12,520
Rolycoly,LV32,14,10,14,520
Rolycoly,LV34.5,14,11,4,520
Rolycoly,LV33,14,11,9,520
Rolycoly,LV32.5,14,11,11,520
Rolycoly,LV34.5,14,12,3,520
Rolycoly,LV33,14,12,8,520
Rolycoly,LV34.5,14,13,2,520
Rolycoly,LV33.5,14,13,5,520
Rolycoly,LV33,14,13,7,520
Rolycoly,LV31,14,13,14,520
Rolycoly,LV34.5,14,14,1,520
Rolycoly,LV33.5,14,14,4,520
Rolycoly,LV33,14,14,6,520
Rolycoly,LV31.5,14,14,11,520
Rolycoly,LV31,14,14,13,520
Rolycoly,LV30.5,14,14,15,520
Rolycoly,LV34.5,14,15,0,520
Rolycoly,LV33.5,14,15,3,520
Rolycoly,LV33,14,15,5,520
Rolycoly,LV31.5,14,15,10,520
Rolycoly,LV31,14,15,12,520
Rolycoly,LV30.5,14,15,14,520
Rolycoly,LV38.5,15,0,1,520
Rolycoly,LV37.5,15,0,4,520
Rolycoly,LV36.5,15,0,7,520
Rolycoly,LV36,15,0,9,520
Rolycoly,LV34.5,15,0,14,520
Rolycoly,LV37.5,15,1,3,520
Rolycoly,LV36.5,15,1,6,520
Rolycoly,LV35,15,1,11,520
Rolycoly,LV34.5,15,1,13,520
Rolycoly,LV38,15,2,0,520
Rolycoly,LV36.5,15,2,5,520
Rolycoly,LV35.5,15,2,8,520
Rolycoly,LV35,15,2,10,520
Rolycoly,LV33.5,15,2,15,520
Rolycoly,LV37,15,3,2,520
Rolycoly,LV35.5,15,3,7,520
Rolycoly,LV34,15,3,12,520
Rolycoly,LV33.5,15,3,14,520
Rolycoly,LV37,15,4,1,520
Rolycoly,LV36,15,4,4,520
Rolycoly,LV35.5,15,4,6,520
Rolycoly,LV34.5,15,4,9,520
Rolycoly,LV34,15,4,11,520
Rolycoly,LV37,15,5,0,520
Rolycoly,LV36,15,5,3,520
Rolycoly,LV34.5,15,5,8,520
Rolycoly,LV32.5,15,5,15,520
Rolycoly,LV36,15,6,2,520
Rolycoly,LV34.5,15,6,7,520
Rolycoly,LV33,15,6,12,520
Rolycoly,LV32.5,15,6,14,520
Rolycoly,LV36,15,7,1,520
Rolycoly,LV35,15,7,4,520
Rolycoly,LV33.5,15,7,9,520
Rolycoly,LV33,15,7,11,520
Rolycoly,LV32.5,15,7,13,520
Rolycoly,LV36,15,8,0,520
Rolycoly,LV35,15,8,3,520
Rolycoly,LV33.5,15,8,8,520
Rolycoly,LV33,15,8,10,520
Rolycoly,LV35,15,9,2,520
Rolycoly,LV33.5,15,9,7,520
Rolycoly,LV31.5,15,9,14,520
Rolycoly,LV35,15,10,1,520
Rolycoly,LV33.5,15,10,6,520
Rolycoly,LV32,15,10,11,520
Rolycoly,LV31.5,15,10,13,520
Rolycoly,LV31,15,10,15,520
Rolycoly,LV35,15,11,0,520
Rolycoly,LV34,15,11,3,520
Rolycoly,LV33.5,15,11,5,520
Rolycoly,LV32,15,11,10,520
Rolycoly,LV31.5,15,11,12,520
Rolycoly,LV34,15,12,2,520
Rolycoly,LV33.5,15,12,4,520
Rolycoly,LV32,15,12,9,520
Rolycoly,LV31.5,15,12,11,520
Rolycoly,LV34,15,13,1,520
Rolycoly,LV32.5,15,13,6,520
Rolycoly,LV32,15,13,8,520
Rolycoly,LV34,15,14,0,520
Rolycoly,LV32.5,15,14,5,520
Rolycoly,LV32,15,14,7,520
Rolycoly,LV33.5,15,15,1,520
Rolycoly,LV32.5,15,15,4,520
Rolycoly,LV32,15,15,6,520
Rolycoly,LV30,15,15,13,520
